node, Temperature (deg C)
0000000175, 170.000000
0000000176, 170.000000
0000000177, 170.000000
0000000178, 170.000000
0000000179, 170.000000
0000000180, 170.000000
0000000181, 170.000000
0000000182, 170.000000
0000000183, 170.000000
0000000184, 170.000000
0000000185, 170.000000
0000000186, 170.000000
0000000187, 170.000000
0000000188, 170.000000
0000000189, 170.000000
0000000190, 170.000000
0000000191, 170.000000
0000000192, 170.000000
0000000193, 170.000000
0000000194, 170.000000
0000000195, 170.000000
0000000196, 170.000000
0000000197, 170.000000
0000000198, 170.000000
0000000199, 170.000000
0000000200, 170.000000
0000000201, 170.000000
0000000202, 170.000000
0000000203, 170.000000
0000000204, 170.000000
0000000205, 170.000000
0000000206, 170.000000
0000000207, 170.000000
0000000208, 170.000000
0000000209, 170.000000
0000000210, 170.000000
0000000211, 170.000000
0000000212, 170.000000
0000000213, 170.000000
0000000214, 170.000000
0000000215, 170.000000
0000000216, 170.000000
0000000217, 170.000000
0000000218, 170.000000
0000000219, 170.000000
0000000220, 170.000000
0000000221, 170.000000
0000000222, 170.000000
0000000223, 170.000000
0000000224, 170.000000
0000000225, 170.000000
0000000226, 170.000000
0000000227, 170.000000
0000000228, 170.000000
0000000229, 170.000000
0000000230, 170.000000
0000000231, 170.000000
0000000232, 170.000000
0000000233, 170.000000
0000000234, 170.000000
0000000235, 170.000000
0000000236, 170.000000
0000000237, 170.000000
0000000238, 170.000000
0000000239, 170.000000
0000000240, 170.000000
0000000241, 170.000000
0000000242, 170.000000
0000000243, 170.000000
0000000244, 170.000000
0000000245, 170.000000
0000000246, 170.000000
0000000247, 170.000000
0000000248, 170.000000
0000000249, 170.000000
0000000250, 170.000000
0000000251, 170.000000
0000000252, 170.000000
0000000253, 170.000000
0000000254, 170.000000
0000000255, 170.000000
0000000256, 170.000000
0000000257, 170.000000
0000000258, 170.000000
0000000259, 170.000000
0000000260, 170.000000
0000000261, 170.000000
0000000262, 170.000000
0000000263, 170.000000
0000000264, 170.000000
0000000265, 170.000000
0000000266, 170.000000
0000000267, 170.000000
0000000268, 170.000000
0000000269, 170.000000
0000000270, 170.000000
0000000271, 170.000000
0000000272, 170.000000
0000000273, 170.000000
0000000274, 170.000000
0000000275, 170.000000
0000000276, 170.000000
0000000277, 170.000000
0000000278, 170.000000
0000000279, 170.000000
0000000280, 170.000000
0000000281, 170.000000
0000000282, 170.000000
0000000283, 170.000000
0000000284, 170.000000
0000000285, 170.000000
0000000286, 170.000000
0000000287, 170.000000
0000000288, 170.000000
0000000289, 170.000000
0000000290, 170.000000
0000000291, 170.000000
0000000292, 170.000000
0000000293, 170.000000
0000000294, 170.000000
0000000295, 170.000000
0000000296, 170.000000
0000000297, 170.000000
0000000298, 170.000000
0000000299, 170.000000
0000000300, 170.000000
0000000301, 170.000000
0000000302, 170.000000
0000000303, 170.000000
0000000304, 170.000000
0000000305, 170.000000
0000000306, 170.000000
0000000307, 170.000000
0000000308, 170.000000
0000000309, 170.000000
0000000310, 170.000000
0000000311, 170.000000
0000000312, 170.000000
0000000313, 170.000000
0000000314, 170.000000
0000000315, 170.000000
0000000316, 170.000000
0000000317, 170.000000
0000000318, 170.000000
0000000319, 170.000000
0000000320, 170.000000
0000000321, 170.000000
0000000322, 170.000000
0000000323, 170.000000
0000000324, 170.000000
0000000325, 170.000000
0000000326, 170.000000
0000000327, 170.000000
0000000328, 170.000000
0000000329, 170.000000
0000000330, 170.000000
0000000331, 170.000000
0000000332, 170.000000
0000000333, 170.000000
0000000334, 170.000000
0000000335, 170.000000
0000000336, 170.000000
0000000337, 170.000000
0000000338, 170.000000
0000000339, 170.000000
0000000340, 170.000000
0000000341, 170.000000
0000000342, 170.000000
0000000343, 170.000000
0000000344, 170.000000
0000000345, 170.000000
0000000346, 170.000000
0000000347, 170.000000
0000000348, 170.000000
0000000349, 170.000000
0000000350, 170.000000
0000000351, 170.000000
0000000352, 170.000000
0000000353, 170.000000
0000000354, 170.000000
0000000355, 170.000000
0000000356, 170.000000
0000000357, 170.000000
0000000358, 170.000000
0000000359, 170.000000
0000000360, 170.000000
0000000361, 170.000000
0000000362, 170.000000
0000000363, 170.000000
0000000364, 170.000000
0000000365, 170.000000
0000000366, 170.000000
0000000367, 170.000000
0000000368, 170.000000
0000000369, 170.000000
0000000370, 170.000000
0000000371, 170.000000
0000000372, 170.000000
0000000373, 170.000000
0000000374, 170.000000
0000000375, 170.000000
0000000376, 170.000000
0000000377, 170.000000
0000000378, 170.000000
0000000379, 170.000000
0000000380, 170.000000
0000000381, 170.000000
0000000382, 170.000000
0000000383, 170.000000
0000000384, 170.000000
0000000385, 170.000000
0000000386, 170.000000
0000000387, 170.000000
0000000388, 170.000000
0000000389, 170.000000
0000000390, 170.000000
0000000391, 170.000000
0000000392, 170.000000
0000000393, 170.000000
0000000394, 170.000000
0000000395, 170.000000
0000000396, 170.000000
0000000397, 170.000000
0000000398, 170.000000
0000000399, 170.000000
0000000400, 170.000000
0000000401, 170.000000
0000000402, 170.000000
0000000403, 170.000000
0000000404, 170.000000
0000000405, 170.000000
0000000406, 170.000000
0000000407, 170.000000
0000000408, 170.000000
0000000409, 170.000000
0000000410, 170.000000
0000000411, 170.000000
0000000412, 170.000000
0000000413, 170.000000
0000000414, 170.000000
0000000415, 170.000000
0000000416, 170.000000
0000000417, 170.000000
0000000418, 170.000000
0000000419, 170.000000
0000000420, 170.000000
0000000421, 170.000000
0000000422, 170.000000
0000000423, 170.000000
0000000424, 170.000000
0000000425, 170.000000
0000000426, 170.000000
0000000427, 170.000000
0000000428, 170.000000
0000000429, 170.000000
0000000430, 170.000000
0000000431, 170.000000
0000000432, 170.000000
0000000433, 170.000000
0000000434, 170.000000
0000000435, 170.000000
0000000436, 170.000000
0000000437, 170.000000
0000000438, 170.000000
0000000439, 170.000000
0000000440, 170.000000
0000000441, 170.000000
0000000442, 170.000000
0000000443, 170.000000
0000000444, 170.000000
0000000445, 170.000000
0000000446, 170.000000
0000000447, 170.000000
0000000448, 170.000000
0000000449, 170.000000
0000000450, 170.000000
0000000451, 170.000000
0000000452, 170.000000
0000000453, 170.000000
0000000454, 170.000000
0000000455, 170.000000
0000000456, 170.000000
0000000457, 170.000000
0000000458, 170.000000
0000000459, 170.000000
0000000460, 170.000000
0000000461, 170.000000
0000000462, 170.000000
0000000463, 170.000000
0000000464, 170.000000
0000000465, 170.000000
0000000466, 170.000000
0000000467, 170.000000
0000000468, 170.000000
0000000469, 170.000000
0000000470, 170.000000
0000000471, 170.000000
0000000472, 170.000000
0000000473, 170.000000
0000000474, 170.000000
0000000475, 170.000000
0000000476, 170.000000
0000000477, 170.000000
0000000478, 170.000000
0000000479, 170.000000
0000000480, 170.000000
0000000481, 170.000000
0000000482, 170.000000
0000000483, 170.000000
0000000484, 170.000000
0000000485, 170.000000
0000000486, 170.000000
0000000487, 170.000000
0000000488, 170.000000
0000000489, 170.000000
0000000490, 170.000000
0000000491, 170.000000
0000000492, 170.000000
0000000493, 170.000000
0000000494, 170.000000
0000000495, 170.000000
0000000496, 170.000000
0000000497, 170.000000
0000000498, 170.000000
0000000499, 170.000000
0000000500, 170.000000
0000000501, 170.000000
0000000502, 170.000000
0000000503, 170.000000
0000000504, 170.000000
0000000505, 170.000000
0000000506, 170.000000
0000000507, 170.000000
0000000508, 170.000000
0000000509, 170.000000
0000000510, 170.000000
0000000511, 170.000000
0000000512, 170.000000
0000000513, 170.000000
0000000514, 170.000000
0000000515, 170.000000
0000000516, 170.000000
0000000517, 170.000000
0000000518, 170.000000
0000000519, 170.000000
0000000520, 170.000000
0000000521, 170.000000
0000000522, 170.000000
0000000523, 170.000000
0000000524, 170.000000
0000000525, 170.000000
0000000526, 170.000000
0000000527, 170.000000
0000000528, 170.000000
0000000529, 170.000000
0000000530, 170.000000
0000000531, 170.000000
0000000532, 170.000000
0000000533, 170.000000
0000000534, 170.000000
0000000535, 170.000000
0000000536, 170.000000
0000000537, 170.000000
0000000538, 170.000000
0000000539, 170.000000
0000000540, 170.000000
0000000541, 170.000000
0000000542, 170.000000
0000000543, 170.000000
0000000544, 170.000000
0000000545, 170.000000
0000000546, 170.000000
0000000547, 170.000000
0000000548, 170.000000
0000000549, 170.000000
0000000550, 170.000000
0000000551, 170.000000
0000000552, 170.000000
0000000553, 170.000000
0000000554, 170.000000
0000000555, 170.000000
0000000556, 170.000000
0000000557, 170.000000
0000000558, 170.000000
0000000559, 170.000000
0000000560, 170.000000
0000000561, 170.000000
0000000562, 170.000000
0000000563, 170.000000
0000000564, 170.000000
0000000565, 170.000000
0000000566, 170.000000
0000000567, 170.000000
0000000568, 170.000000
0000000569, 170.000000
0000000570, 170.000000
0000000571, 170.000000
0000000572, 170.000000
0000000573, 170.000000
0000000574, 170.000000
0000000575, 170.000000
0000000576, 170.000000
0000000577, 170.000000
0000000578, 170.000000
0000000579, 170.000000
0000000580, 170.000000
0000000581, 170.000000
0000000582, 170.000000
0000000583, 170.000000
0000000584, 170.000000
0000000585, 170.000000
0000000586, 170.000000
0000000587, 170.000000
0000000588, 170.000000
0000000589, 170.000000
0000000590, 170.000000
0000000591, 170.000000
0000000592, 170.000000
0000000593, 170.000000
0000000594, 170.000000
0000000595, 170.000000
0000000596, 170.000000
0000000597, 170.000000
0000000598, 170.000000
0000000599, 170.000000
0000000600, 170.000000
0000000601, 170.000000
0000000602, 170.000000
0000000603, 170.000000
0000000604, 170.000000
0000000605, 170.000000
0000000606, 170.000000
0000000607, 170.000000
0000000608, 170.000000
0000000609, 170.000000
0000000610, 170.000000
0000000611, 170.000000
0000000612, 170.000000
0000000613, 170.000000
0000000614, 170.000000
0000000615, 170.000000
0000000616, 170.000000
0000000617, 170.000000
0000000618, 170.000000
0000000619, 170.000000
0000000620, 170.000000
0000000621, 170.000000
0000000622, 170.000000
0000000623, 170.000000
0000000624, 170.000000
0000000625, 170.000000
0000000626, 170.000000
0000000627, 170.000000
0000000628, 170.000000
0000000629, 170.000000
0000000630, 170.000000
0000000631, 170.000000
0000000632, 170.000000
0000000633, 170.000000
0000000634, 170.000000
0000000635, 170.000000
0000000636, 170.000000
0000000637, 170.000000
0000000638, 170.000000
0000000639, 170.000000
0000000640, 170.000000
0000000641, 170.000000
0000000642, 170.000000
0000000643, 170.000000
0000000644, 170.000000
0000000645, 170.000000
0000000646, 170.000000
0000000647, 170.000000
0000000648, 170.000000
0000000649, 170.000000
0000000650, 170.000000
0000000651, 170.000000
0000000652, 170.000000
0000000653, 170.000000
0000000654, 170.000000
0000000655, 170.000000
0000000656, 170.000000
0000000657, 170.000000
0000000658, 170.000000
0000000659, 170.000000
0000000660, 170.000000
0000000661, 170.000000
0000000662, 170.000000
0000000663, 170.000000
0000000664, 170.000000
0000000665, 170.000000
0000000666, 170.000000
0000000667, 170.000000
0000000668, 170.000000
0000000669, 170.000000
0000000670, 170.000000
0000000671, 170.000000
0000000672, 170.000000
0000000673, 170.000000
0000000674, 170.000000
0000000675, 170.000000
0000000676, 170.000000
0000000677, 170.000000
0000000678, 170.000000
0000000679, 170.000000
0000000680, 170.000000
0000000681, 170.000000
0000000682, 170.000000
0000000683, 170.000000
0000000684, 170.000000
0000000685, 170.000000
0000000686, 170.000000
0000000687, 170.000000
0000000688, 170.000000
0000000689, 170.000000
0000000690, 170.000000
0000000691, 170.000000
0000000692, 170.000000
0000000693, 170.000000
0000000694, 170.000000
0000000695, 170.000000
0000000696, 170.000000
0000000697, 170.000000
0000000698, 170.000000
0000000699, 170.000000
0000000700, 170.000000
0000000701, 170.000000
0000000702, 170.000000
0000000703, 170.000000
0000000704, 170.000000
0000000705, 170.000000
0000000706, 170.000000
0000000707, 170.000000
0000000708, 170.000000
0000000709, 170.000000
0000000710, 170.000000
0000000711, 170.000000
0000000712, 170.000000
0000000713, 170.000000
0000000714, 170.000000
0000000715, 170.000000
0000000716, 170.000000
0000000717, 170.000000
0000000718, 170.000000
0000000719, 170.000000
0000000720, 170.000000
0000000721, 170.000000
0000000722, 170.000000
0000000723, 170.000000
0000000724, 170.000000
0000000725, 170.000000
0000000726, 170.000000
0000000727, 170.000000
0000000728, 170.000000
0000000729, 170.000000
0000000730, 170.000000
0000000731, 170.000000
0000000732, 170.000000
0000000733, 170.000000
0000000734, 170.000000
0000000735, 170.000000
0000000736, 170.000000
0000000737, 170.000000
0000000738, 170.000000
0000000739, 170.000000
0000000740, 170.000000
0000000741, 170.000000
0000000742, 170.000000
0000000743, 170.000000
0000000744, 170.000000
0000000745, 170.000000
0000000746, 170.000000
0000000747, 170.000000
0000000748, 170.000000
0000000749, 170.000000
0000000750, 170.000000
0000000751, 170.000000
0000000752, 170.000000
0000000753, 170.000000
0000000754, 170.000000
0000000755, 170.000000
0000000756, 170.000000
0000000757, 170.000000
0000000758, 170.000000
0000000759, 170.000000
0000000760, 170.000000
0000000761, 170.000000
0000000762, 170.000000
0000000763, 170.000000
0000000764, 170.000000
0000000765, 170.000000
0000000766, 170.000000
0000000767, 170.000000
0000000768, 170.000000
0000000769, 170.000000
0000000770, 170.000000
0000000771, 170.000000
0000000772, 170.000000
0000000773, 170.000000
0000000774, 170.000000
0000000775, 170.000000
0000000776, 170.000000
0000000777, 170.000000
0000000778, 170.000000
0000000779, 170.000000
0000000780, 170.000000
0000000781, 170.000000
0000000782, 170.000000
0000000783, 170.000000
0000000784, 170.000000
0000000785, 170.000000
0000000786, 170.000000
0000000787, 170.000000
0000000788, 170.000000
0000000789, 170.000000
0000000790, 170.000000
0000000791, 170.000000
0000000792, 170.000000
0000000793, 170.000000
0000000794, 170.000000
0000000795, 170.000000
0000000796, 170.000000
0000000797, 170.000000
0000000798, 170.000000
0000000799, 170.000000
0000000800, 170.000000
